T	0.0165313	0.00349065	1159.61
T	0.0166188	0.00349065	1139.37
T	0.0167063	0.00349065	1119.27
T	0.0167937	0.00349065	1099.32
T	0.0168812	0.00349065	1079.53
T	0.0169687	0.00349065	1059.93
T	0.0170561	0.00349065	1040.52
T	0.0171436	0.00349065	1021.32
T	0.0172311	0.00349065	1002.34
T	0.0173185	0.00349065	983.608
T	0.017406	0.00349065	965.125
T	0.0174935	0.00349065	946.907
T	0.0175809	0.00349065	928.968
T	0.0176684	0.00349065	911.317
T	0.0177559	0.00349065	893.97
T	0.0178433	0.00349065	876.935
T	0.0179308	0.00349065	860.221
T	0.0180183	0.00349065	843.839
T	0.0181057	0.00349065	827.797
T	0.0181932	0.00349065	812.102
T	0.0182807	0.00349065	796.76
T	0.0183681	0.00349065	781.776
T	0.0184556	0.00349065	767.154
T	0.0185431	0.00349065	752.898
T	0.0186305	0.00349065	739.009
T	0.018718	0.00349065	725.488
T	0.0188055	0.00349065	712.335
T	0.018893	0.00349065	699.547
T	0.0189804	0.00349065	687.124
T	0.0190679	0.00349065	675.061
T	0.0191554	0.00349065	663.355
T	0.0192428	0.00349065	652
T	0.0193303	0.00349065	640.99
T	0.0194178	0.00349065	630.32
T	0.0195052	0.00349065	619.981
T	0.0195927	0.00349065	609.967
T	0.0196802	0.00349065	600.268
T	0.0197676	0.00349065	590.877
T	0.0198551	0.00349065	581.783
T	0.0199426	0.00349065	572.979
T	0.02003	0.00349065	564.453
T	0.0201175	0.00349065	556.197
T	0.020205	0.00349065	548.2
T	0.0202924	0.00349065	540.453
T	0.0203799	0.00349065	532.945
T	0.0204674	0.00349065	525.667
T	0.0205548	0.00349065	518.609
T	0.0206423	0.00349065	511.761
T	0.0207298	0.00349065	505.114
T	0.0208172	0.00349065	498.658
T	0.0209047	0.00349065	492.384
T	0.0209922	0.00349065	486.283
T	0.0210797	0.00349065	480.346
T	0.0211671	0.00349065	474.566
T	0.0212546	0.00349065	468.934
T	0.0213421	0.00349065	463.441
T	0.0214295	0.00349065	458.082
T	0.021517	0.00349065	452.848
T	0.0216045	0.00349065	447.732
T	0.0216919	0.00349065	442.729
T	0.0217794	0.00349065	437.831
T	0.0218669	0.00349065	433.033
T	0.0219543	0.00349065	428.329
T	0.0220418	0.00349065	423.714
T	0.0221293	0.00349065	419.183
T	0.0222167	0.00349065	414.731
T	0.0223042	0.00349065	410.354
T	0.0223917	0.00349065	406.047
T	0.0224791	0.00349065	401.807
T	0.0225666	0.00349065	397.631
T	0.0226541	0.00349065	393.514
T	0.0227415	0.00349065	389.454
T	0.022829	0.00349065	385.447
T	0.0229165	0.00349065	381.492
T	0.0230039	0.00349065	377.586
T	0.0230914	0.00349065	373.727
T	0.0231789	0.00349065	369.912
T	0.0232663	0.00349065	366.139
T	0.0233538	0.00349065	362.409
T	0.0234413	0.00349065	358.717
T	0.0235288	0.00349065	355.065
T	0.0236162	0.00349065	351.449
T	0.0237037	0.00349065	347.87
T	0.0237912	0.00349065	344.327
T	0.0238786	0.00349065	340.817
T	0.0239661	0.00349065	337.342
T	0.0240536	0.00349065	333.9
T	0.024141	0.00349065	330.492
T	0.0242285	0.00349065	327.115
T	0.024316	0.00349065	323.771
T	0.0244034	0.00349065	320.459
T	0.0244909	0.00349065	317.179
T	0.0245784	0.00349065	313.931
T	0.0246658	0.00349065	310.714
T	0.0247533	0.00349065	307.528
T	0.0248408	0.00349065	304.374
T	0.0249282	0.00349065	301.251
T	0.0250157	0.00349065	298.16
T	0.0251032	0.00349065	295.101
T	0.0251906	0.00349065	292.073
T	0.0252781	0.00349065	289.077
T	0.0253656	0.00349065	286.112
T	0.025453	0.00349065	283.179
T	0.0255405	0.00349065	280.278
T	0.025628	0.00349065	277.409
T	0.0257155	0.00349065	274.572
T	0.0258029	0.00349065	271.767
T	0.0258904	0.00349065	268.994
T	0.0259779	0.00349065	266.253
T	0.0260653	0.00349065	263.544
T	0.0261528	0.00349065	260.866
T	0.0262403	0.00349065	258.221
T	0.0263277	0.00349065	255.608
T	0.0264152	0.00349065	253.026
T	0.0265027	0.00349065	250.476
T	0.0265901	0.00349065	247.958
T	0.0266776	0.00349065	245.471
T	0.0267651	0.00349065	243.015
T	0.0268525	0.00349065	240.591
T	0.02694	0.00349065	238.197
T	0.0270275	0.00349065	235.834
T	0.0271149	0.00349065	233.502
T	0.0272024	0.00349065	231.2
T	0.0272899	0.00349065	228.927
T	0.0273773	0.00349065	226.685
T	0.0274648	0.00349065	224.472
T	0.0275523	0.00349065	222.288
T	0.0276397	0.00349065	220.133
T	0.0277272	0.00349065	218.006
T	0.0278147	0.00349065	215.907
T	0.0279022	0.00349065	213.837
T	0.0279896	0.00349065	211.793
T	0.0280771	0.00349065	209.777
T	0.0281646	0.00349065	207.787
T	0.028252	0.00349065	205.824
T	0.0283395	0.00349065	203.887
T	0.028427	0.00349065	201.975
T	0.0285144	0.00349065	200.089
T	0.0286019	0.00349065	198.227
T	0.0286894	0.00349065	196.389
T	0.0287768	0.00349065	194.576
T	0.0288643	0.00349065	192.786
T	0.0289518	0.00349065	191.02
T	0.0290392	0.00349065	189.276
T	0.0291267	0.00349065	187.555
T	0.0292142	0.00349065	185.856
T	0.0293016	0.00349065	184.179
T	0.0293891	0.00349065	182.522
T	0.0294766	0.00349065	180.887
T	0.029564	0.00349065	179.273
T	0.0296515	0.00349065	177.678
T	0.029739	0.00349065	176.104
T	0.0298264	0.00349065	174.549
T	0.0299139	0.00349065	173.013
T	0.0300014	0.00349065	171.496
T	0.0300888	0.00349065	169.998
T	0.0301763	0.00349065	168.517
T	0.0302638	0.00349065	167.055
T	0.0303513	0.00349065	165.61
T	0.0304387	0.00349065	164.182
T	0.0305262	0.00349065	162.771
T	0.0306137	0.00349065	161.377
T	0.0307011	0.00349065	159.999
T	0.0307886	0.00349065	158.637
T	0.0308761	0.00349065	157.291
T	0.0309635	0.00349065	155.961
T	0.031051	0.00349065	154.646
T	0.0311385	0.00349065	153.345
T	0.0312259	0.00349065	152.06
T	0.0313134	0.00349065	150.789
T	0.0314009	0.00349065	149.532
T	0.0314883	0.00349065	148.29
T	0.0315758	0.00349065	147.061
T	0.0316633	0.00349065	145.846
T	0.0317507	0.00349065	144.644
T	0.0318382	0.00349065	143.456
T	0.0319257	0.00349065	142.28
T	0.0320131	0.00349065	141.117
T	0.0321006	0.00349065	139.967
T	0.0321881	0.00349065	138.83
T	0.0322755	0.00349065	137.704
T	0.032363	0.00349065	136.591
T	0.0324505	0.00349065	135.49
T	0.0325379	0.00349065	134.4
T	0.0326254	0.00349065	133.322
T	0.0327129	0.00349065	132.255
T	0.0328003	0.00349065	131.2
T	0.0328878	0.00349065	130.156
T	0.0329753	0.00349065	129.122
T	0.0330627	0.00349065	128.1
T	0.0331502	0.00349065	127.088
T	0.0332377	0.00349065	126.087
T	0.0333251	0.00349065	125.096
T	0.0334126	0.00349065	124.115
T	0.0335001	0.00349065	123.144
T	0.0335875	0.00349065	122.184
T	0.033675	0.00349065	121.233
T	0.0337625	0.00349065	120.292
T	0.0338499	0.00349065	119.361
T	0.0339374	0.00349065	118.439
T	0.0340248	0.00349065	117.527
T	0.0341123	0.00349065	116.623
T	0.0341998	0.00349065	115.729
T	0.0342872	0.00349065	114.844
T	0.0343747	0.00349065	113.968
T	0.0344622	0.00349065	113.101
T	0.0345496	0.00349065	112.243
T	0.0346371	0.00349065	111.393
T	0.0347246	0.00349065	110.551
T	0.034812	0.00349065	109.718
T	0.0348995	0.00349065	108.893
################################################################################################
# Perpendicular cut at 2thetaf=0.368deg
# fit-example
# Weight,   Scale factor,   Shift factor
  1.        1.   F			0.   F	      
            0  1e5          0   1e5
             F  F           F  F
# DeltaOmega(deg), DeltaOmega(deg)
	 0.                0 
# Fitted, Sin(2Thetaf), Sin(Alphaf), Intensity, Error bars
T	0.00642277	8.74674e-05	201.859
T	0.00642277	0.000174935	805.406
T	0.00642277	0.000262402	1810.9
T	0.00642277	0.00034987	3211.92
T	0.00642277	0.000437337	4998.82
T	0.00642277	0.000524805	7158.23
T	0.00642277	0.000612272	9706.18
T	0.00642277	0.000699739	12608.5
T	0.00642277	0.000787207	15844.6
T	0.00642277	0.000874674	19390.6
T	0.00642277	0.000962142	23297.4
T	0.00642277	0.00104961	27483.9
T	0.00642277	0.00113708	31919.8
T	0.00642277	0.00122454	36571.8
T	0.00642277	0.00131201	41539.5
T	0.00642277	0.00139948	46681.1
T	0.00642277	0.00148695	51957.6
T	0.00642277	0.00157441	57328.8
T	0.00642277	0.00166188	62948
T	0.00642277	0.00174935	68396.7
T	0.00642277	0.00183682	74257.3
T	0.00642277	0.00192428	79856.3
T	0.00642277	0.00201175	85357.4
T	0.00642277	0.00209922	90969.8
T	0.00642277	0.00218669	96409.1
T	0.00642277	0.00227415	101893
T	0.00642277	0.00236162	106840
T	0.00642277	0.00244909	111733
T	0.00642277	0.00253656	116247
T	0.00642277	0.00262402	120328
T	0.00642277	0.00271149	124153
T	0.00642277	0.00279896	127384
T	0.00642277	0.00288643	129939
T	0.00642277	0.00297389	131725
T	0.00642277	0.00306136	132699
T	0.00642277	0.00314883	132502
T	0.00642277	0.00323629	130889
T	0.00642277	0.00332376	126781
T	0.00642277	0.00341123	118794
T	0.00642277	0.0034987	81074.7
T	0.00642277	0.00358616	64918.4
T	0.00642277	0.00367363	57378.1
T	0.00642277	0.0037611	52126.4
T	0.00642277	0.00384857	48403.2
T	0.00642277	0.00393603	45566.2
T	0.00642277	0.0040235	43302.6
T	0.00642277	0.00411097	41436.3
T	0.00642277	0.00419844	39748.2
T	0.00642277	0.0042859	38313.3
T	0.00642277	0.00437337	37070.6
T	0.00642277	0.00446084	35912.7
T	0.00642277	0.00454831	34892.8
T	0.00642277	0.00463577	33982.6
T	0.00642277	0.00472324	33161
T	0.00642277	0.00481071	32411.8
T	0.00642277	0.00489818	31693.2
T	0.00642277	0.00498564	31032.8
T	0.00642277	0.00507311	30420.7
T	0.00642277	0.00516058	29831.4
T	0.00642277	0.00524805	29296.7
T	0.00642277	0.00533551	28778.1
T	0.00642277	0.00542298	28278.1
T	0.00642277	0.00551045	27814.3
T	0.00642277	0.00559792	27364.6
T	0.00642277	0.00568538	26935.4
T	0.00642277	0.00577285	26523.7
T	0.00642277	0.00586032	26126.9
T	0.00642277	0.00594779	25742
T	0.00642277	0.00603525	25369.9
T	0.00642277	0.00612272	25008.8
T	0.00642277	0.00621019	24658.9
T	0.00642277	0.00629766	24316
T	0.00642277	0.00638512	23983
T	0.00642277	0.00647259	23657
T	0.00642277	0.00656006	23341.1
T	0.00642277	0.00664753	23031.2
T	0.00642277	0.00673499	22721.4
T	0.00642277	0.00682246	22425.7
T	0.00642277	0.00690993	22128.8
T	0.00642277	0.0069974	21840.9
T	0.00642277	0.00708486	21556
T	0.00642277	0.00717233	21273.8
T	0.00642277	0.0072598	20993.7
T	0.00642277	0.00734727	20722.1
T	0.00642277	0.00743473	20452.2
T	0.00642277	0.0075222	20183.8
T	0.00642277	0.00760967	19916.7
T	0.00642277	0.00769714	19657.4
T	0.00642277	0.0077846	19399.1
T	0.00642277	0.00787207	19141.5
T	0.00642277	0.00795954	18884.5
T	0.00642277	0.00804701	18634.9
T	0.00642277	0.00813447	18385.7
T	0.00642277	0.00822194	18136.8
T	0.00642277	0.00830941	17894.9
T	0.00642277	0.00839687	17646.3
T	0.00642277	0.00848434	17404.6
T	0.00642277	0.00857181	17163
T	0.00642277	0.00865927	16927.9
T	0.00642277	0.00874674	16686.2
T	0.00642277	0.00883421	16450.9
T	0.00642277	0.00892168	16215.5
T	0.00642277	0.00900914	15980.1
T	0.00642277	0.00909661	15750.7
T	0.00642277	0.00918408	15521.1
T	0.00642277	0.00927154	15291.5
T	0.00642277	0.00935901	15061.7
T	0.00642277	0.00944648	14837.7
T	0.00642277	0.00953394	14613.5
T	0.00642277	0.00962141	14389.2
T	0.00642277	0.00970888	14164.9
T	0.00642277	0.00979635	13945.9
T	0.00642277	0.00988381	13726.9
T	0.00642277	0.00997128	13507.9
T	0.00642277	0.0100587	13289
T	0.00642277	0.0101462	13075
T	0.00642277	0.0102337	12856.5
T	0.00642277	0.0103211	12647.4
T	0.00642277	0.0104086	12434
T	0.00642277	0.0104961	12220.9
T	0.00642277	0.0105835	12012.4
T	0.00642277	0.010671	11804.2
T	0.00642277	0.0107585	11600.4
T	0.00642277	0.0108459	11393.1
T	0.00642277	0.0109334	11190.1
T	0.00642277	0.0110209	10987.6
T	0.00642277	0.0111084	10785.7
T	0.00642277	0.0111958	10587.9
T	0.00642277	0.0112833	10390.6
T	0.00642277	0.0113708	10194.1
T	0.00642277	0.0114582	9998.35
T	0.00642277	0.0115457	9806.39
T	0.00642277	0.0116332	9612.44
T	0.00642277	0.0117206	9422.27
T	0.00642277	0.0118081	9235.67
T	0.00642277	0.0118956	9047.46
T	0.00642277	0.011983	8862.82
T	0.00642277	0.0120705	8679.25
T	0.00642277	0.012158	8496.83
T	0.00642277	0.0122454	8317.81
T	0.00642277	0.0123329	8139.95
T	0.00642277	0.0124204	7963.33
T	0.00642277	0.0125078	7788.04
T	0.00642277	0.0125953	7614.16
T	0.00642277	0.0126828	7443.5
T	0.00642277	0.0127702	7274.25
T	0.00642277	0.0128577	7106.47
T	0.00642277	0.0129452	6941.79
T	0.00642277	0.0130326	6778.6
T	0.00642277	0.0131201	6616.96
T	0.00642277	0.0132076	6456.94
T	0.00642277	0.013295	6298.62
T	0.00642277	0.0133825	6143.25
T	0.00642277	0.01347	5989.58
T	0.00642277	0.0135574	5837.66
T	0.00642277	0.0136449	5688.59
T	0.00642277	0.0137324	5540.27
T	0.00642277	0.0138198	5394.82
T	0.00642277	0.0139073	5252.13
T	0.00642277	0.0139948	5110.4
T	0.00642277	0.0140822	4971.42
T	0.00642277	0.0141697	4834.36
T	0.00642277	0.0142572	4699.25
T	0.00642277	0.0143446	4566.12
T	0.00642277	0.0144321	4435.67
T	0.00642277	0.0145196	4307.22
T	0.00642277	0.014607	4180.78
T	0.00642277	0.0146945	4056.96
T	0.00642277	0.014782	3934.62
T	0.00642277	0.0148694	3814.9
T	0.00642277	0.0149569	3697.24
T	0.00642277	0.0150444	3582.14
T	0.00642277	0.0151318	3469.1
T	0.00642277	0.0152193	3357.75
T	0.00642277	0.0153068	3249.32
T	0.00642277	0.0153942	3142.61
T	0.00642277	0.0154817	3038.37
T	0.00642277	0.0155692	2936.26
T	0.00642277	0.0156566	2836.26
T	0.00642277	0.0157441	2738.41
T	0.00642277	0.0158316	2642.97
T	0.00642277	0.015919	2549.65
T	0.00642277	0.0160065	2458.45
T	0.00642277	0.016094	2369.39
T	0.00642277	0.0161814	2282.67
T	0.00642277	0.0162689	2198.06
T	0.00642277	0.0163564	2115.57
T	0.00642277	0.0164438	2035.18
T	0.00642277	0.0165313	1957.07
T	0.00642277	0.0166188	1881.04
T	0.00642277	0.0167063	1807.09
T	0.00642277	0.0167937	1735.35
T	0.00642277	0.0168812	1665.54
T	0.00642277	0.0169687	1597.9
T	0.00642277	0.0170561	1532.3
T	0.00642277	0.0171436	1468.83
T	0.00642277	0.0172311	1407.26
T	0.00642277	0.0173185	1347.78
T	0.00642277	0.017406	1290.28
T	0.00642277	0.0174935	1234.75
T	0.00642277	0.0175809	1181.23
T	0.00642277	0.0176684	1129.64
T	0.00642277	0.0177559	1079.95
T	0.00642277	0.0178433	1032.15
T	0.00642277	0.0179308	986.284
T	0.00642277	0.0180183	942.257
T	0.00642277	0.0181057	900.053
T	0.00642277	0.0181932	859.65
T	0.00642277	0.0182807	821.08
T	0.00642277	0.0183681	784.265
T	0.00642277	0.0184556	749.178
T	0.00642277	0.0185431	715.799
T	0.00642277	0.0186305	684.149
T	0.00642277	0.018718	654.154
T	0.00642277	0.0188055	625.789
T	0.00642277	0.018893	599.029
T	0.00642277	0.0189804	573.848
T	0.00642277	0.0190679	550.259
T	0.00642277	0.0191554	528.193
T	0.00642277	0.0192428	507.659
T	0.00642277	0.0193303	488.557
T	0.00642277	0.0194178	470.931
T	0.00642277	0.0195052	454.716
T	0.00642277	0.0195927	439.884
T	0.00642277	0.0196802	426.438
T	0.00642277	0.0197676	414.315
T	0.00642277	0.0198551	403.488
T	0.00642277	0.0199426	393.926
T	0.00642277	0.02003	385.629
T	0.00642277	0.0201175	378.508
T	0.00642277	0.020205	372.592
T	0.00642277	0.0202924	367.85
T	0.00642277	0.0203799	364.194
T	0.00642277	0.0204674	361.651
T	0.00642277	0.0205548	360.161
T	0.00642277	0.0206423	359.696
T	0.00642277	0.0207298	360.251
T	0.00642277	0.0208172	361.769
T	0.00642277	0.0209047	364.219
T	0.00642277	0.0209922	367.572
T	0.00642277	0.0210797	371.797
T	0.00642277	0.0211671	376.888
T	0.00642277	0.0212546	382.792
T	0.00642277	0.0213421	389.478
T	0.00642277	0.0214295	396.938
T	0.00642277	0.021517	405.121
T	0.00642277	0.0216045	413.996
T	0.00642277	0.0216919	423.535
T	0.00642277	0.0217794	433.709
T	0.00642277	0.0218669	444.509
T	0.00642277	0.0219543	455.886
T	0.00642277	0.0220418	467.81
T	0.00642277	0.0221293	480.274
T	0.00642277	0.0222167	493.209
T	0.00642277	0.0223042	506.628
T	0.00642277	0.0223917	520.502
T	0.00642277	0.0224791	534.765
T	0.00642277	0.0225666	549.429
T	0.00642277	0.0226541	564.448
T	0.00642277	0.0227415	579.795
T	0.00642277	0.022829	595.445
T	0.00642277	0.0229165	611.391
T	0.00642277	0.0230039	627.587
T	0.00642277	0.0230914	644.01
T	0.00642277	0.0231789	660.653
T	0.00642277	0.0232663	677.455
T	0.00642277	0.0233538	694.429
T	0.00642277	0.0234413	711.551
T	0.00642277	0.0235288	728.761
T	0.00642277	0.0236162	746.074
T	0.00642277	0.0237037	763.449
T	0.00642277	0.0237912	780.864
T	0.00642277	0.0238786	798.297
T	0.00642277	0.0239661	815.746
T	0.00642277	0.0240536	833.171
T	0.00642277	0.024141	850.553
T	0.00642277	0.0242285	867.872
T	0.00642277	0.024316	885.128
T	0.00642277	0.0244034	902.282
T	0.00642277	0.0244909	919.317
T	0.00642277	0.0245784	936.213
T	0.00642277	0.0246658	952.975
T	0.00642277	0.0247533	969.565
T	0.00642277	0.0248408	985.965
T	0.00642277	0.0249282	1002.18
T	0.00642277	0.0250157	1018.16
T	0.00642277	0.0251032	1033.92
T	0.00642277	0.0251906	1049.43
T	0.00642277	0.0252781	1064.7
T	0.00642277	0.0253656	1079.67
T	0.00642277	0.025453	1094.37
T	0.00642277	0.0255405	1108.76
T	0.00642277	0.025628	1122.87
T	0.00642277	0.0257155	1136.62
T	0.00642277	0.0258029	1150.05
T	0.00642277	0.0258904	1163.14
T	0.00642277	0.0259779	1175.89
T	0.00642277	0.0260653	1188.24
T	0.00642277	0.0261528	1200.24
T	0.00642277	0.0262403	1211.85
T	0.00642277	0.0263277	1223.06
T	0.00642277	0.0264152	1233.89
T	0.00642277	0.0265027	1244.32
T	0.00642277	0.0265901	1254.31
T	0.00642277	0.0266776	1263.88
T	0.00642277	0.0267651	1273.05
T	0.00642277	0.0268525	1281.78
T	0.00642277	0.02694	1290.07
T	0.00642277	0.0270275	1297.9
T	0.00642277	0.0271149	1305.31
T	0.00642277	0.0272024	1312.26
T	0.00642277	0.0272899	1318.75
T	0.00642277	0.0273773	1324.78
T	0.00642277	0.0274648	1330.37
T	0.00642277	0.0275523	1335.45
T	0.00642277	0.0276397	1340.1
T	0.00642277	0.0277272	1344.31
T	0.00642277	0.0278147	1348
T	0.00642277	0.0279022	1351.26
T	0.00642277	0.0279896	1354.04
T	0.00642277	0.0280771	1356.34
T	0.00642277	0.0281646	1358.21
T	0.00642277	0.028252	1359.6
T	0.00642277	0.0283395	1360.52
T	0.00642277	0.028427	1360.96
T	0.00642277	0.0285144	1360.97
T	0.00642277	0.0286019	1360.47
T	0.00642277	0.0286894	1359.55
T	0.00642277	0.0287768	1358.2
T	0.00642277	0.0288643	1356.35
T	0.00642277	0.0289518	1354.08
T	0.00642277	0.0290392	1351.36
T	0.00642277	0.0291267	1348.19
T	0.00642277	0.0292142	1344.62
T	0.00642277	0.0293016	1340.61
T	0.00642277	0.0293891	1336.16
T	0.00642277	0.0294766	1331.28
T	0.00642277	0.029564	1325.98
T	0.00642277	0.0296515	1320.3
T	0.00642277	0.029739	1314.2
T	0.00642277	0.0298264	1307.7
T	0.00642277	0.0299139	1300.85
